customerid,customer_name,gender,country,state,dob,subscription_start_date,subscription_type,renewal_date,plan_type,contract_type,cancellation_date,cancellation_reason,monthly_charges,cltv,churn_score,churn_flag,escalations,csat_score,complaint_count
100475,Hardik Nayak,Female,India,Maharashtra,1995-05-02,2023-09-04 02:03:22,Regular,2024-03-21 02:03:22,Basic,Monthly,,Active,449,14817.0,47,0,2,3,1
100476,Laksh Barad,Female,India,Delhi,1998-09-08,2024-03-19 05:25:55,Premium,2024-09-20 05:25:55,Premium,Monthly,,Active,1314,97367.40000000001,29,0,0,5,2
100477,Urmi Dewan,Male,India,Karnataka,1978-12-07,2024-07-24 08:44:11,Regular,2024-12-06 08:44:11,Basic,Annual,,Active,361,18411.0,24,0,0,4,0
100478,Saumya Ahluwalia,Female,India,Tamil Nadu,1990-05-10,2022-03-07 19:08:57,Regular,2023-01-04 19:08:57,Standard,Monthly,2023-01-10 19:08:57,Relocation,825,45375.0,66,1,3,3,0
100479,Anirudh Kunda,Female,India,Telangana,1979-11-24,2022-07-15 08:35:57,Regular,2023-04-11 08:35:57,Basic,Monthly,,Active,421,25260.0,39,0,0,5,0
100480,Mason Wable,Female,India,Karnataka,1985-07-08,2024-11-26 11:16:39,Regular,2025-11-20 11:16:39,Standard,Monthly,,Active,546,25116.0,30,0,0,3,1
100481,Indrajit Mani,Female,India,Uttar Pradesh,1982-03-24,2024-10-08 11:07:33,Premium,2025-06-23 11:07:33,Premium,Monthly,,Active,1431,87434.1,31,0,0,5,2
100482,Charvi Dara,Female,India,Karnataka,2005-03-22,2023-08-15 17:46:07,Regular,2024-02-13 17:46:07,Basic,Annual,,Active,393,6288.0,34,0,1,4,1
100483,William Saini,Male,India,Delhi,1974-01-21,2023-03-09 20:00:18,Regular,2024-02-05 20:00:18,Basic,Monthly,,Active,417,18348.0,39,0,0,4,6
100484,Dev Choudhry,Female,India,Telangana,1989-05-09,2024-01-17 16:24:37,Premium,2024-08-11 16:24:37,Premium,Annual,,Active,970,44135.0,10,0,0,4,0
100485,Amol Varma,Female,India,Tamil Nadu,1977-11-22,2023-06-23 18:00:51,Regular,2023-08-10 18:00:51,Standard,Annual,,Active,654,29430.0,51,0,3,3,3
100486,Maanas Manne,Female,India,Rajasthan,1965-04-15,2024-10-13 06:34:36,Premium,2025-10-08 06:34:36,Premium,Annual,,Active,1038,64771.200000000004,38,0,2,5,2
100487,Aarav Pandit,Male,India,Karnataka,1991-07-13,2022-08-18 11:30:27,Regular,2022-10-27 11:30:27,Basic,Monthly,,Active,495,17820.0,25,0,0,3,0
100488,Omaja Grover,Male,India,Tamil Nadu,1975-07-01,2024-03-17 02:32:05,Regular,2025-01-01 02:32:05,Basic,Monthly,,Active,415,19920.0,50,0,1,4,1
100489,Jalsa Bir,Female,India,Gujarat,1966-01-31,2024-02-15 14:13:30,Regular,2024-12-02 14:13:30,Basic,Annual,,Active,349,12564.0,40,0,2,4,0
100490,Madhavi Singhal,Female,India,Rajasthan,1974-08-19,2023-01-27 17:17:50,Regular,2023-12-23 17:17:50,Standard,Annual,,Active,868,28644.0,10,0,0,4,1
100491,Lila Prakash,Male,India,Maharashtra,1994-09-11,2024-09-26 23:54:07,Regular,2025-06-12 23:54:07,Basic,Annual,,Active,352,19712.0,13,0,0,5,1
100492,Amol Parikh,Female,India,Telangana,1974-01-05,2023-01-15 11:10:20,Regular,2023-04-29 11:10:20,Basic,Monthly,2023-05-19 11:10:20,Poor Service,482,7712.0,70,1,0,1,2
100493,Hemani Khosla,Male,India,Gujarat,1970-07-04,2023-05-28 14:35:09,Regular,2024-01-01 14:35:09,Basic,Monthly,2024-02-24 14:35:09,Poor Service,370,7030.0,78,1,1,1,3
100494,Gaurangi Deol,Male,India,Karnataka,1998-01-21,2023-10-22 08:02:36,Regular,2024-03-11 08:02:36,Basic,Monthly,,Active,418,21736.0,26,0,0,3,2
100495,Indira Nigam,Male,India,Delhi,2000-12-21,2023-10-24 02:03:01,Premium,2024-07-13 02:03:01,Premium,Annual,,Active,1255,94627.0,26,0,1,5,2
100496,Ucchal Srinivas,Male,India,Karnataka,1992-11-15,2023-07-09 01:19:44,Regular,2024-01-30 01:19:44,Basic,Monthly,,Active,484,18392.0,35,0,1,5,2
100497,Krishna Bhatnagar,Female,India,Gujarat,1977-06-04,2022-02-28 16:50:27,Regular,2022-05-16 16:50:27,Standard,Monthly,,Active,696,32016.0,37,0,0,5,0
100498,Balhaar Memon,Male,India,Uttar Pradesh,1991-12-31,2022-10-24 07:59:36,Premium,2023-05-18 07:59:36,Premium,Annual,,Active,917,14305.2,11,0,0,4,2
100499,Caleb Iyengar,Female,India,Gujarat,1978-08-09,2023-06-01 17:13:49,Regular,2024-02-01 17:13:49,Basic,Monthly,,Active,308,9548.0,26,0,0,4,2
100500,Diya Mukherjee,Female,India,Tamil Nadu,1978-01-15,2022-12-05 14:46:50,Regular,2023-08-23 14:46:50,Standard,Monthly,,Active,792,14256.0,43,0,0,4,1
100501,Urvashi Kulkarni,Female,India,Gujarat,1967-11-18,2022-01-12 13:48:47,Premium,2022-03-31 13:48:47,Premium,Monthly,,Active,1239,90199.2,26,0,0,5,0
100502,Rayaan Mangal,Female,India,Maharashtra,1972-10-12,2023-12-07 17:38:01,Premium,2024-04-12 17:38:01,Premium,Monthly,,Active,1049,19091.8,18,0,0,3,1
100503,Champak Narula,Male,India,Karnataka,1983-02-14,2023-09-14 02:34:13,Regular,2024-08-08 02:34:13,Basic,Monthly,,Active,406,21518.0,52,0,1,3,1
100504,Jeet Pillai,Female,India,Gujarat,1977-12-07,2023-05-07 17:22:03,Regular,2024-03-16 17:22:03,Basic,Monthly,,Active,314,18526.0,26,0,0,4,0
100505,Mugdha Sarraf,Female,India,Karnataka,1985-06-17,2022-09-20 13:32:13,Regular,2023-07-28 13:32:13,Basic,Monthly,,Active,378,7560.0,25,0,0,5,0
100506,Harinakshi Grover,Male,India,Maharashtra,1986-09-01,2022-08-18 01:03:05,Regular,2023-04-15 01:03:05,Standard,Monthly,,Active,828,48024.0,37,0,0,3,2
100507,Widisha Pillai,Female,India,Gujarat,1980-02-16,2024-06-06 08:02:14,Regular,2024-11-09 08:02:14,Standard,Monthly,,Active,877,21925.0,29,0,0,5,1
100508,Fitan Samra,Female,India,Karnataka,1974-10-25,2024-08-14 07:02:28,Regular,2025-07-26 07:02:28,Standard,Annual,,Active,765,22950.0,38,0,1,4,0
100509,Qushi Gole,Female,India,Karnataka,2005-08-16,2023-04-25 11:28:03,Regular,2024-03-15 11:28:03,Basic,Monthly,,Active,461,17518.0,25,0,0,4,0
100510,Ekani Chauhan,Female,India,Delhi,1988-05-19,2024-05-14 21:16:30,Regular,2024-09-22 21:16:30,Basic,Monthly,,Active,485,8245.0,26,0,0,4,0
100511,Falak Merchant,Female,India,Maharashtra,1968-06-17,2023-10-11 14:52:19,Regular,2023-11-28 14:52:19,Standard,Monthly,,Active,847,15246.0,48,0,1,4,0
100512,Sanaya Sandhu,Male,India,Rajasthan,2001-06-06,2023-09-17 11:06:13,Regular,2024-05-13 11:06:13,Standard,Monthly,,Active,811,38928.0,33,0,0,3,1
100513,Sachi Panchal,Female,India,Uttar Pradesh,1977-10-10,2022-02-25 22:52:19,Regular,2022-08-15 22:52:19,Standard,Monthly,,Active,584,21608.0,32,0,0,4,2
100514,Brijesh Pandit,Female,India,Tamil Nadu,1986-12-11,2022-04-30 08:57:22,Regular,2023-03-16 08:57:22,Basic,Monthly,2022-09-12 08:57:22,Poor Service,343,8232.0,85,1,1,2,2
100515,Anvi Bhandari,Male,India,Maharashtra,1994-12-09,2022-07-09 04:45:07,Regular,2023-01-01 04:45:07,Basic,Annual,,Active,407,19536.0,13,0,0,5,5
100516,Nidra Patla,Male,India,Telangana,1993-02-08,2022-08-23 16:29:49,Regular,2022-12-19 16:29:49,Basic,Monthly,2022-09-30 16:29:49,Poor Service,441,25137.0,67,1,0,2,1
100517,Azaan Dhar,Male,India,Telangana,1996-01-19,2024-02-17 21:33:47,Regular,2025-02-15 21:33:47,Basic,Annual,,Active,328,14432.0,14,0,0,3,0
100518,Bakhshi Date,Female,India,Telangana,2003-12-28,2022-11-09 14:43:25,Regular,2023-08-05 14:43:25,Basic,Monthly,,Active,346,15224.0,38,0,0,5,0
100519,Warinder Peri,Female,India,Maharashtra,2004-11-04,2024-03-04 08:16:40,Regular,2024-11-25 08:16:40,Basic,Monthly,2024-07-04 08:16:40,Poor Service,466,24232.0,84,1,1,2,2
100520,Leela Bali,Male,India,Tamil Nadu,1968-09-13,2024-07-17 23:49:09,Regular,2025-01-02 23:49:09,Basic,Monthly,2024-12-19 23:49:09,Poor Service,389,7780.0,80,1,1,2,3
100521,Shivani Prabhakar,Female,India,Uttar Pradesh,1984-02-11,2024-08-30 02:31:36,Regular,2025-01-02 02:31:36,Basic,Annual,,Active,389,10114.0,39,0,2,5,0
100522,Sachi Bose,Male,India,Gujarat,1995-02-26,2024-07-28 09:24:00,Regular,2025-02-24 09:24:00,Basic,Monthly,,Active,372,5952.0,35,0,0,3,1
100523,Jeevika Rao,Female,India,Tamil Nadu,1984-09-08,2023-04-26 08:09:06,Regular,2024-01-06 08:09:06,Standard,Monthly,2023-07-31 08:09:06,Poor Service,748,29920.0,100,1,2,2,4
100524,Arya Krish,Female,India,Delhi,1975-06-25,2022-07-14 03:58:13,Regular,2023-02-21 03:58:13,Basic,Monthly,,Active,472,8496.0,42,0,1,3,0
100525,Atharv Grewal,Female,India,Gujarat,1989-04-06,2024-03-09 09:22:51,Regular,2024-08-23 09:22:51,Standard,Monthly,,Active,792,33264.0,28,0,0,5,0
100526,Zarna Ram,Male,India,Maharashtra,2000-08-10,2023-02-11 22:38:28,Regular,2023-12-20 22:38:28,Standard,Annual,,Active,888,39960.0,50,0,2,3,1
100527,Adweta Lad,Male,India,Tamil Nadu,2005-02-05,2024-03-04 10:15:41,Regular,2024-06-17 10:15:41,Standard,Monthly,,Active,697,15334.0,42,0,0,4,0
100528,Tanish Mangal,Male,India,Maharashtra,1972-03-31,2023-04-13 00:25:52,Premium,2024-01-12 00:25:52,Premium,Annual,,Active,1211,83437.90000000001,19,0,0,5,1
100529,Ryan Das,Male,India,Delhi,1965-09-24,2023-10-23 05:07:09,Regular,2024-10-10 05:07:09,Basic,Annual,,Active,304,9120.0,23,0,0,3,1
100530,Ethan Seth,Female,India,Karnataka,1991-05-15,2023-10-03 03:06:52,Regular,2024-03-28 03:06:52,Standard,Monthly,2023-11-05 03:06:52,Poor Service,636,10176.0,77,1,1,2,3
100531,Sai Chahal,Female,India,Gujarat,1994-10-21,2024-07-25 19:58:50,Premium,2025-01-15 19:58:50,Premium,Monthly,,Active,1375,60775.0,26,0,0,4,0
100532,Idika Bhattacharyya,Female,India,Maharashtra,1985-05-10,2024-09-15 12:31:49,Premium,2025-02-07 12:31:49,Premium,Monthly,,Active,1483,111818.2,29,0,0,4,0
100533,Charita Dugar,Female,India,Tamil Nadu,2002-05-11,2024-12-21 12:27:26,Regular,2025-11-17 12:27:26,Basic,Monthly,2025-03-14 12:27:26,Poor Service,408,5304.0,100,1,3,2,2
100534,Janaki Trivedi,Female,India,Telangana,1967-10-20,2023-10-30 03:00:46,Regular,2024-10-27 03:00:46,Basic,Monthly,2024-04-10 03:00:46,Poor Service,464,25056.0,78,1,0,2,5
100535,Jairaj Iyer,Female,India,Maharashtra,1986-10-05,2023-01-19 05:42:08,Regular,2023-02-27 05:42:08,Basic,Monthly,,Active,470,7050.0,30,0,0,4,0
100536,Warjas Tak,Female,India,Maharashtra,1970-07-31,2022-06-27 23:01:29,Regular,2022-11-24 23:01:29,Standard,Annual,,Active,632,17696.0,43,0,2,4,0
100537,Jalsa Pillay,Female,India,Maharashtra,2005-06-25,2024-06-26 23:42:39,Regular,2024-12-20 23:42:39,Standard,Annual,,Active,665,27930.0,53,0,0,2,0
100538,Kai Chadha,Male,India,Uttar Pradesh,1988-12-22,2022-10-01 20:05:16,Regular,2023-06-14 20:05:16,Basic,Annual,,Active,463,18983.0,29,0,0,3,0
100539,Dayamai Rao,Male,India,Gujarat,1986-04-19,2024-01-03 02:51:41,Regular,2024-09-07 02:51:41,Standard,Monthly,,Active,620,8060.0,40,0,1,5,0
100540,Nirja Rout,Male,India,Delhi,2002-02-14,2023-08-01 08:23:50,Regular,2024-07-13 08:23:50,Standard,Monthly,,Active,673,23555.0,40,0,0,4,1
100541,Jeremiah Nadig,Female,India,Maharashtra,1967-11-26,2022-03-07 14:44:32,Regular,2022-06-23 14:44:32,Basic,Monthly,2022-05-20 14:44:32,Poor Service,362,7602.0,100,1,3,1,4
100542,Shivani Shukla,Female,India,Tamil Nadu,1968-11-25,2023-05-31 00:25:42,Premium,2023-11-16 00:25:42,Premium,Annual,,Active,1105,56023.5,41,0,0,4,0
100543,Kabir Gopal,Male,India,Uttar Pradesh,1976-04-16,2023-05-27 16:54:02,Regular,2023-07-19 16:54:02,Standard,Annual,,Active,686,37044.0,37,0,1,4,1
100544,Rachita Thakkar,Female,India,Uttar Pradesh,1965-08-08,2024-06-26 07:03:41,Regular,2025-05-30 07:03:41,Basic,Monthly,2025-03-07 07:03:41,Poor Service,354,15222.0,77,1,0,1,5
100545,Jeet Vasa,Female,India,Tamil Nadu,1966-02-10,2022-05-12 11:17:26,Regular,2023-01-24 11:17:26,Standard,Monthly,2022-10-30 11:17:26,Poor Service,853,37532.0,84,1,0,2,2
100546,Daksha Gala,Male,India,Maharashtra,1991-11-30,2024-03-30 02:58:23,Regular,2025-02-11 02:58:23,Basic,Monthly,,Active,403,11687.0,40,0,0,4,1
100547,Ekantika Kar,Male,India,Maharashtra,2003-07-27,2023-09-28 11:15:07,Regular,2024-09-16 11:15:07,Standard,Annual,,Active,807,28245.0,30,0,0,4,1
100548,Zilmil Mander,Female,India,Maharashtra,1971-05-08,2022-09-25 12:01:13,Premium,2023-09-18 12:01:13,Premium,Monthly,,Active,1456,90854.40000000001,27,0,0,4,0
100549,Zashil Hegde,Female,India,Karnataka,1992-03-31,2024-04-29 12:30:51,Premium,2024-09-05 12:30:51,Premium,Monthly,,Active,1043,55591.9,28,0,0,4,1
100550,Jeremiah Mitter,Female,India,Maharashtra,1992-01-06,2024-11-27 03:07:48,Regular,2025-03-25 03:07:48,Basic,Annual,,Active,300,4800.0,37,0,1,5,1
100551,Yadavi Ganguly,Female,India,Karnataka,1989-08-06,2022-12-22 10:51:30,Regular,2023-01-27 10:51:30,Basic,Annual,,Active,438,14892.0,57,0,0,2,0
100552,Onveer Nazareth,Female,India,Delhi,1997-03-28,2022-02-16 22:58:29,Regular,2022-09-04 22:58:29,Basic,Monthly,2022-09-04 22:58:29,Poor Service,338,13858.0,69,1,0,2,2
100553,Ayush Bumb,Female,India,Rajasthan,1978-11-07,2022-03-22 21:43:03,Regular,2023-01-08 21:43:03,Standard,Annual,,Active,607,9105.0,58,0,0,2,1
100554,Alka Kade,Female,India,Tamil Nadu,1968-08-02,2022-10-11 02:36:25,Regular,2023-09-22 02:36:25,Basic,Monthly,,Active,403,20956.0,39,0,0,5,2
100555,Azaan Tank,Female,India,Uttar Pradesh,1985-11-13,2022-10-12 12:35:06,Regular,2022-12-12 12:35:06,Standard,Monthly,,Active,815,28525.0,33,0,0,4,2
100556,Chasmum Subramanian,Male,India,Telangana,1997-12-04,2022-01-04 13:39:33,Regular,2022-09-03 13:39:33,Basic,Monthly,2022-12-10 13:39:33,Poor Service,378,5292.0,84,1,0,2,4
100557,Nidra Mishra,Male,India,Maharashtra,1978-07-01,2022-03-30 00:33:58,Regular,2022-06-26 00:33:58,Basic,Annual,,Active,483,12558.0,19,0,0,3,1
100558,Elijah Bhasin,Male,India,Telangana,1999-07-06,2024-02-24 19:23:14,Regular,2025-02-22 19:23:14,Basic,Annual,,Active,345,19665.0,37,0,1,4,1
100559,Ria Sagar,Female,India,Karnataka,2002-04-05,2023-07-19 09:48:29,Premium,2023-09-16 09:48:29,Premium,Monthly,2024-01-29 09:48:29,High Pricing,1195,18642.0,78,1,1,5,4
100560,Ucchal Jani,Female,India,Tamil Nadu,2005-03-05,2022-01-02 15:34:11,Regular,2022-10-18 15:34:11,Standard,Annual,,Active,784,16464.0,27,0,0,4,4
100561,Maanas Munshi,Female,India,Karnataka,1991-01-27,2023-04-22 15:33:10,Regular,2023-06-24 15:33:10,Basic,Monthly,,Active,450,25200.0,40,0,0,5,1
100562,Hemani Rastogi,Male,India,Rajasthan,1999-08-09,2023-03-08 11:24:37,Regular,2023-08-21 11:24:37,Basic,Annual,,Active,389,14393.0,54,0,0,1,2
100563,Kamala Varma,Male,India,Karnataka,1988-10-29,2023-06-20 22:33:42,Regular,2024-05-30 22:33:42,Standard,Monthly,2024-02-08 22:33:42,Poor Service,739,16997.0,94,1,2,2,2
100564,Eiravati Khurana,Male,India,Karnataka,1994-06-22,2023-11-27 20:22:42,Regular,2024-08-04 20:22:42,Basic,Monthly,2024-09-23 20:22:42,Poor Service,488,5856.0,84,1,0,1,5
100565,Jason Loke,Male,India,Rajasthan,1998-03-10,2024-12-18 22:41:00,Regular,2025-05-11 22:41:00,Standard,Monthly,2025-10-16 22:41:00,Poor Service,601,7813.0,80,1,1,2,5
100566,Yug Dhaliwal,Female,India,Maharashtra,1988-10-10,2023-04-25 08:49:00,Premium,2023-11-23 08:49:00,Premium,Annual,,Active,1108,31688.8,8,0,0,5,2
100567,Chandresh Mannan,Male,India,Tamil Nadu,2003-12-07,2022-05-18 13:27:50,Regular,2023-02-18 13:27:50,Standard,Monthly,2023-02-22 13:27:50,Poor Service,506,11638.0,80,1,0,1,2
100568,Omya Kothari,Male,India,Telangana,1969-06-06,2022-05-28 23:49:39,Regular,2022-07-25 23:49:39,Standard,Annual,,Active,715,27885.0,40,0,2,4,1
100569,Falak Munshi,Female,India,Uttar Pradesh,1993-01-22,2023-04-01 03:44:32,Regular,2024-03-05 03:44:32,Standard,Monthly,2023-07-10 03:44:32,High Pricing,668,29392.0,74,1,3,4,4
100570,Nathaniel Tara,Male,India,Rajasthan,1969-03-01,2023-03-26 12:31:01,Premium,2023-10-20 12:31:01,Premium,Annual,,Active,960,66144.0,17,0,0,5,2
100571,Wishi Morar,Male,India,Rajasthan,1986-08-11,2024-02-26 16:21:34,Premium,2024-12-29 16:21:34,Premium,Monthly,,Active,1162,21148.4,29,0,1,5,2
100572,Arin Chana,Female,India,Maharashtra,1969-05-03,2024-05-12 04:47:00,Regular,2025-03-13 04:47:00,Standard,Monthly,2025-02-20 04:47:00,Poor Service,526,27352.0,83,1,1,2,4
100573,Yashasvi Shankar,Male,India,Uttar Pradesh,1983-05-11,2023-09-30 22:46:37,Regular,2024-08-17 22:46:37,Basic,Monthly,,Active,322,19320.0,35,0,0,3,2
100574,Tanveer Pandit,Female,India,Tamil Nadu,1986-11-15,2023-06-12 22:25:12,Regular,2023-11-16 22:25:12,Standard,Annual,,Active,542,16260.0,28,0,1,4,0
100575,Chandresh Manda,Female,India,Tamil Nadu,1983-01-10,2022-04-17 16:59:11,Regular,2023-01-04 16:59:11,Basic,Monthly,2022-09-22 16:59:11,Poor Service,375,10875.0,98,1,3,2,2
100576,Upma Mangal,Female,India,Maharashtra,1969-04-25,2023-10-10 10:25:03,Regular,2024-09-10 10:25:03,Standard,Monthly,,Active,592,28416.0,32,0,0,3,1
100577,Hritik Sankar,Male,India,Tamil Nadu,1998-03-27,2022-09-27 12:46:22,Regular,2023-01-07 12:46:22,Standard,Annual,,Active,570,22230.0,34,0,2,5,2
100578,Aishani Pau,Female,India,Rajasthan,1983-12-28,2022-07-07 00:21:20,Regular,2023-03-07 00:21:20,Basic,Annual,2022-08-07 00:21:20,Poor Service,438,18396.0,62,1,1,1,1
100579,Jasmit Bath,Male,India,Rajasthan,1992-04-02,2022-12-20 20:08:16,Regular,2023-08-14 20:08:16,Basic,Monthly,2023-04-12 20:08:16,Poor Service,339,6102.0,68,1,0,2,1
100580,Charan Hayer,Male,India,Delhi,1992-11-18,2022-11-11 18:49:46,Regular,2023-10-28 18:49:46,Standard,Annual,,Active,680,39440.0,35,0,1,5,1
100581,Bhavya Borah,Male,India,Maharashtra,1996-02-19,2022-01-18 18:05:11,Premium,2022-04-19 18:05:11,Premium,Annual,2022-06-19 18:05:11,High Pricing,1103,70261.1,62,1,1,5,2
100582,Yamini Seshadri,Female,India,Karnataka,2002-02-12,2023-05-01 16:26:21,Regular,2024-02-06 16:26:21,Standard,Monthly,2023-11-07 16:26:21,Poor Service,613,9808.0,67,1,0,1,2
100583,Jagat Dave,Male,India,Uttar Pradesh,1996-07-15,2023-06-06 23:13:54,Regular,2023-08-18 23:13:54,Standard,Monthly,2024-05-21 23:13:54,Poor Service,684,20520.0,68,1,0,2,0
100584,Meera Prakash,Male,India,Tamil Nadu,1981-11-29,2024-08-26 00:16:08,Regular,2025-06-30 00:16:08,Basic,Annual,,Active,449,10776.0,20,0,1,4,1
100585,Jasmit Dhawan,Female,India,Delhi,1990-04-18,2024-09-20 21:21:46,Regular,2024-10-30 21:21:46,Standard,Annual,,Active,604,30200.0,27,0,1,5,1
100586,Yashodhara Ratti,Male,India,Maharashtra,1995-05-08,2022-05-16 00:14:59,Regular,2022-12-13 00:14:59,Basic,Monthly,,Active,447,17433.0,33,0,0,4,0
100587,Chakradev Barad,Male,India,Delhi,1972-02-27,2023-05-11 13:25:37,Regular,2023-12-09 13:25:37,Standard,Monthly,2024-04-11 13:25:37,Poor Service,640,8320.0,69,1,0,2,0
100588,Gauri Som,Male,India,Delhi,1975-08-29,2023-10-22 11:19:50,Regular,2024-01-20 11:19:50,Basic,Monthly,2024-04-29 11:19:50,Poor Service,498,8466.0,76,1,0,2,5
100589,Manthan Varma,Male,India,Rajasthan,1998-10-11,2022-05-11 09:23:52,Regular,2022-12-06 09:23:52,Standard,Monthly,,Active,657,17082.0,33,0,0,4,2
100590,Falak Nagar,Male,India,Tamil Nadu,1988-09-10,2023-05-23 21:59:27,Regular,2023-10-22 21:59:27,Basic,Monthly,,Active,448,17472.0,28,0,0,4,3
100591,Maya Mistry,Male,India,Karnataka,1983-06-09,2022-09-10 02:12:16,Regular,2022-10-31 02:12:16,Basic,Monthly,,Active,430,20640.0,51,0,1,4,0
100592,Yashica Upadhyay,Female,India,Gujarat,1977-02-18,2024-04-13 05:17:12,Premium,2024-05-15 05:17:12,Premium,Annual,,Active,1206,56440.8,31,0,2,4,1
100593,Chandani Soman,Male,India,Maharashtra,1987-03-19,2022-04-18 22:09:12,Regular,2023-01-11 22:09:12,Basic,Annual,,Active,429,18447.0,22,0,0,5,4
100594,Jyoti Narula,Male,India,Rajasthan,1968-10-13,2024-05-02 03:31:50,Regular,2024-12-21 03:31:50,Basic,Monthly,2024-06-03 03:31:50,Poor Service,418,20064.0,95,1,2,2,5
100595,Omaja Morar,Female,India,Karnataka,1990-07-26,2024-06-18 11:08:48,Regular,2025-06-03 11:08:48,Standard,Monthly,2025-03-03 11:08:48,Poor Service,873,41031.0,91,1,1,2,5
100596,Urvi Lanka,Male,India,Delhi,1974-08-17,2023-10-11 16:18:59,Premium,2024-07-12 16:18:59,Premium,Monthly,,Active,1480,78884.0,29,0,0,5,0
100597,Charan Srinivasan,Female,India,Karnataka,1977-03-13,2024-06-27 01:39:14,Regular,2025-01-28 01:39:14,Basic,Monthly,,Active,415,23240.0,43,0,1,3,1
100598,Lajita Divan,Male,India,Tamil Nadu,1986-04-10,2022-11-17 20:51:34,Regular,2023-06-05 20:51:34,Standard,Annual,,Active,559,19565.0,13,0,0,3,0
100599,Azad Choudhary,Male,India,Tamil Nadu,1982-10-08,2022-05-17 10:18:40,Premium,2022-08-15 10:18:40,Premium,Annual,,Active,1052,39660.4,31,0,2,4,1
100600,Anirudh Sastry,Male,India,Telangana,1987-12-16,2022-02-21 13:35:19,Regular,2022-05-14 13:35:19,Basic,Monthly,,Active,396,4752.0,27,0,0,3,3
100601,Omya Doshi,Male,India,Karnataka,2002-08-02,2023-11-27 04:21:32,Regular,2024-06-04 04:21:32,Basic,Monthly,,Active,313,4382.0,44,0,0,3,1
100602,Samar Roy,Male,India,Karnataka,2002-06-24,2024-05-21 18:33:29,Regular,2025-01-29 18:33:29,Basic,Monthly,,Active,434,7812.0,41,0,0,5,0
100603,David Devi,Male,India,Maharashtra,1974-09-05,2022-10-18 19:27:15,Premium,2022-12-11 19:27:15,Premium,Monthly,2023-01-15 19:27:15,High Pricing,1385,79222.0,61,1,0,5,0
100604,Ekta Sridhar,Male,India,Tamil Nadu,1967-01-26,2022-08-20 13:31:43,Regular,2023-07-21 13:31:43,Basic,Monthly,,Active,350,11200.0,31,0,0,4,0
100605,Dipta Ghose,Male,India,Maharashtra,1992-01-16,2022-10-07 14:52:03,Regular,2023-09-04 14:52:03,Basic,Annual,2023-04-26 14:52:03,Poor Service,353,8825.0,70,1,0,1,2
100606,Hema Pandya,Male,India,Gujarat,1971-12-01,2022-10-17 12:44:59,Regular,2023-03-17 12:44:59,Standard,Annual,,Active,744,43152.0,21,0,0,5,1
100607,Veda Handa,Male,India,Uttar Pradesh,1967-04-08,2022-07-08 13:12:07,Regular,2023-02-08 13:12:07,Standard,Monthly,2022-11-18 13:12:07,Poor Service,580,34220.0,85,1,0,2,3
100608,Arya Misra,Male,India,Uttar Pradesh,1989-11-12,2023-10-20 12:52:45,Regular,2024-01-23 12:52:45,Basic,Annual,,Active,353,16944.0,19,0,0,5,2
100609,Chameli Mani,Male,India,Delhi,1978-01-01,2023-05-23 14:52:06,Regular,2024-01-14 14:52:06,Standard,Annual,2023-11-01 14:52:06,Poor Service,636,8904.0,67,1,1,2,1
100610,Vrinda Nadig,Female,India,Delhi,1994-02-25,2022-06-09 11:55:02,Regular,2023-04-03 11:55:02,Basic,Annual,,Active,445,26700.0,18,0,0,4,1
100611,Ikshita Mahal,Male,India,Maharashtra,1971-05-23,2023-11-15 20:45:43,Regular,2023-12-29 20:45:43,Basic,Annual,,Active,483,23184.0,23,0,0,4,0
100612,Jairaj Raghavan,Female,India,Tamil Nadu,2003-11-27,2024-08-30 04:21:02,Regular,2024-10-04 04:21:02,Standard,Monthly,,Active,593,21348.0,40,0,1,3,1
100613,Hemani Dhingra,Female,India,Uttar Pradesh,1978-07-18,2022-09-23 22:28:32,Premium,2023-07-02 22:28:32,Premium,Monthly,,Active,980,56056.0,33,0,0,5,3
100614,Brijesh Mani,Male,India,Karnataka,1987-09-25,2023-09-06 12:07:29,Regular,2023-12-29 12:07:29,Basic,Annual,,Active,353,8472.0,24,0,0,4,0
100615,Hiral Sathe,Female,India,Delhi,2000-05-04,2024-08-18 21:32:07,Premium,2024-10-28 21:32:07,Premium,Annual,,Active,985,56342.0,59,0,0,3,1
100616,Varenya Kala,Female,India,Uttar Pradesh,1987-01-12,2022-06-05 16:28:16,Regular,2023-02-07 16:28:16,Standard,Annual,,Active,716,28640.0,49,0,2,5,2
100617,Anika Magar,Male,India,Uttar Pradesh,1989-08-07,2023-06-25 05:08:59,Regular,2024-01-03 05:08:59,Basic,Monthly,2023-09-05 05:08:59,Poor Service,487,14610.0,81,1,1,2,2
100618,Ikbal Khatri,Male,India,Karnataka,2004-05-21,2023-02-12 20:14:23,Regular,2023-11-05 20:14:23,Standard,Monthly,,Active,519,19203.0,32,0,0,4,1
100619,Chandresh Wali,Female,India,Gujarat,1984-08-30,2022-02-11 15:21:13,Regular,2022-06-02 15:21:13,Basic,Monthly,,Active,412,20188.0,27,0,0,5,0
